,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP,HDI,popdens
446,-35.2755555555556,149.097777777778,103.9,131200.0,0.951,
447,-35.2755555555556,149.097777777778,104.7,32800.0,0.951,
448,-35.2755555555556,149.097777777778,105.5,131200.0,0.951,
449,-35.2755555555556,149.097777777778,106.3,32800.0,0.951,
450,-37.5938888888889,148.994722222222,106.1,328.0,0.951,
451,-37.5938888888889,148.994722222222,107.7,328.0,0.951,
452,-21.8347222222222,140.911666666667,99.9,16.4,0.951,
453,-27.9972222222222,153.1825,88.9,82.0,0.951,
454,-27.9972222222222,153.1825,93.7,82.0,0.951,
455,-20.64,117.156944444444,88.5,45.92,0.951,
456,-20.64,117.156944444444,90.1,45.92,0.951,
457,-23.1183333333333,148.040277777778,107.3,82.0,0.951,
458,-35.5975,149.441666666667,88.5,328.0,0.951,
459,-18.2483333333333,145.991666666667,91.9,82.0,0.951,
460,-18.2483333333333,145.991666666667,94.7,492.0,0.951,
461,-21.9263888888889,149.41,89.7,82.0,0.951,
462,-21.9263888888889,149.41,92.9,410.0,0.951,
463,-21.9263888888889,149.41,94.5,410.0,0.951,
464,-24.8836111111111,113.657222222222,96.5,410.0,0.951,
465,-24.9113888888889,113.721111111111,99.7,8200.0,0.951,
466,-24.8686111111111,113.704722222222,101.3,164.0,0.951,
467,-24.9058333333333,113.720555555556,106.1,459.2,0.951,
468,-24.9058333333333,113.720555555556,107.7,459.2,0.951,
469,-28.8441666666667,153.035833333333,107.9,1640.0,0.951,
470,-37.5958333333333,141.392222222222,104.5,82.0,0.951,
471,-25.3480555555556,148.887222222222,90.1,164.0,0.951,
472,-25.3480555555556,148.887222222222,93.3,164.0,0.951,
473,-37.0494444444444,144.196944444444,94.9,1640.0,0.951,
474,-37.0544444444444,144.224722222222,106.3,164.0,0.951,
475,-22.1544444444444,148.059444444444,95.7,164.0,0.951,
476,-32.1525,133.755833333333,102.9,328.0,0.951,
477,-32.125,133.672777777778,94.5,492.0,0.951,
478,-32.1388888888889,133.789444444444,102.1,410.0,0.951,
479,-32.1525,133.755833333333,106.1,4920.0,0.951,
480,-32.1388888888889,133.789444444444,107.7,820.0,0.951,
481,-31.9844444444444,117.189722222222,98.1,131200.0,0.951,
482,-31.9844444444444,117.189722222222,98.9,131200.0,0.951,
483,-31.9844444444444,117.189722222222,99.7,131200.0,0.951,
484,-33.3430555555556,148.983611111111,91.9,8200.0,0.951,
485,-33.3430555555556,148.983611111111,101.9,131200.0,0.951,
486,-33.3430555555556,148.983611111111,102.7,131200.0,0.951,
487,-33.3430555555556,148.983611111111,104.3,131200.0,0.951,
488,-31.3427777777778,149.023333333333,102.3,360800.0,0.951,
489,-31.3427777777778,149.023333333333,105.5,360800.0,0.951,
490,-31.3427777777778,149.023333333333,106.3,360800.0,0.951,
491,-31.3427777777778,149.023333333333,107.1,360800.0,0.951,
492,-31.3427777777778,149.023333333333,107.9,360800.0,0.951,
493,-18.7305555555556,138.616944444444,100.5,82.0,0.951,
494,-18.7305555555556,138.616944444444,101.7,82.0,0.951,
495,-18.7305555555556,138.616944444444,104.9,82.0,0.951,
496,-30.5013888888889,115.071111111111,97.5,32.8,0.951,
497,-30.5013888888889,115.071111111111,99.9,32.8,0.951,
498,-30.5013888888889,115.071111111111,101.5,32.8,0.951,
499,-32.855,151.281666666667,96.5,3280.0,0.951,
500,-23.2919444444444,117.786111111111,92.5,32.8,0.951,
501,-23.2919444444444,117.786111111111,100.9,32.8,0.951,
502,-23.2919444444444,117.786111111111,105.7,32.8,0.951,
503,-13.1658333333333,130.128611111111,96.1,49.2,0.951,
504,-26.4044444444444,146.244444444444,101.7,3280.0,0.951,
505,-26.4161111111111,146.355555555556,104.1,41.0,0.951,
506,-26.4044444444444,146.244444444444,105.7,164.0,0.951,
507,-26.4161111111111,146.355555555556,107.3,984.0,0.951,
508,-36.4377777777778,148.324444444444,91.7,82.0,0.951,
509,-36.4377777777778,148.324444444444,92.5,82.0,0.951,
510,-20.0891666666667,146.2525,95.9,2460.0,0.951,
511,-20.0766666666667,146.266666666667,96.7,82.0,0.951,
512,-20.0894444444444,146.252777777778,97.5,82.0,0.951,
513,-20.0894444444444,146.252777777778,99.1,82.0,0.951,
514,-33.7986111111111,151.179444444444,99.3,328.0,0.951,
515,-25.4227777777778,152.118055555556,102.5,1640.0,0.951,
516,-25.4227777777778,152.118055555556,106.7,1640.0,0.951,
517,-26.7422222222222,150.625555555556,95.5,295.2,0.951,
518,-26.7422222222222,150.625555555556,97.1,295.2,0.951,
519,-22.3438888888889,119.681388888889,90.9,492.0,0.951,
520,-22.3438888888889,119.681388888889,92.5,492.0,0.951,
521,-22.3438888888889,119.681388888889,94.1,492.0,0.951,
522,-22.3438888888889,119.681388888889,95.1,492.0,0.951,
523,-10.4319444444444,105.670277777778,95.7,164.0,0.951,
524,-10.4319444444444,105.670277777778,97.3,164.0,0.951,
525,-10.4319444444444,105.670277777778,98.9,164.0,0.951,
526,-10.4319444444444,105.670277777778,100.5,164.0,0.951,
527,-10.4327777777778,105.683888888889,89.3,32.8,0.951,
528,-10.4327777777778,105.683888888889,90.9,32.8,0.951,
529,-10.4327777777778,105.683888888889,92.5,32.8,0.951,
530,-10.4327777777778,105.683888888889,94.1,32.8,0.951,
531,-10.4327777777778,105.683888888889,103.7,32.8,0.951,
532,-10.4166666666667,105.676111111111,90.1,32.8,0.951,
533,-10.4166666666667,105.676111111111,91.7,32.8,0.951,
534,-10.4166666666667,105.676111111111,93.3,32.8,0.951,
535,-22.3302777777778,149.486388888889,93.3,410.0,0.951,
536,-22.1052777777778,149.527222222222,100.1,672.4,0.951,
537,-22.8386111111111,147.6275,101.3,328.0,0.951,
538,-22.8386111111111,147.6275,102.1,328.0,0.951,
539,-22.8386111111111,147.6275,102.9,328.0,0.951,
540,-22.8386111111111,147.6275,103.7,82.0,0.951,
541,-22.8561111111111,147.644166666667,104.5,164.0,0.951,
542,-22.8561111111111,147.644166666667,106.1,131.2,0.951,
543,-22.8561111111111,147.644166666667,107.7,164.0,0.951,
544,-22.7222222222222,147.648333333333,91.9,164.0,0.951,
545,-22.7061111111111,147.65,92.7,164.0,0.951,
546,-22.7222222222222,147.648333333333,93.5,164.0,0.951,
547,-22.7222222222222,147.648333333333,94.3,164.0,0.951,
548,-33.6586111111111,136.518888888889,97.1,1640.0,0.951,
549,-33.6586111111111,136.518888888889,99.5,1640.0,0.951,
550,-20.7227777777778,140.539166666667,103.7,82.0,0.951,
551,-20.7152777777778,140.500555555556,104.5,82.0,0.951,
552,-20.7152777777778,140.500555555556,105.3,41.0,0.951,
553,-20.7152777777778,140.500555555556,106.1,82.0,0.951,
554,-20.7227777777778,140.539166666667,107.7,82.0,0.951,
555,-22.3347222222222,119.402777777778,95.5,164.0,0.951,
556,-22.3347222222222,119.402777777778,97.1,164.0,0.951,
557,-22.3347222222222,119.402777777778,97.9,164.0,0.951,
558,-22.3347222222222,119.402777777778,99.5,164.0,0.951,
559,-22.3347222222222,119.402777777778,100.3,164.0,0.951,
560,-22.3347222222222,119.402777777778,101.9,164.0,0.951,
561,-22.2847222222222,119.302777777778,89.1,164.0,0.951,
562,-22.2847222222222,119.302777777778,98.7,164.0,0.951,
563,-22.2847222222222,119.302777777778,101.1,164.0,0.951,
564,-22.2847222222222,119.302777777778,103.5,164.0,0.951,
565,-22.2847222222222,119.302777777778,105.1,164.0,0.951,
566,-22.2847222222222,119.302777777778,106.7,164.0,0.951,
567,-31.5161111111111,145.856666666667,101.3,164.0,0.951,
568,-31.5161111111111,145.856666666667,103.7,164.0,0.951,
569,-31.5172222222222,145.856388888889,104.5,164.0,0.951,
570,-31.5161111111111,145.856666666667,105.3,164.0,0.951,
571,-31.5172222222222,145.856388888889,106.1,82.0,0.951,
572,-31.5161111111111,145.856666666667,106.9,164.0,0.951,
573,-31.5172222222222,145.856388888889,107.7,82.0,0.951,
574,-35.9038888888889,145.636944444444,88.5,164.0,0.951,
575,-10.0508333333333,143.063055555556,105.7,16.4,0.951,
576,-12.1883333333333,96.8288888888889,98.9,164.0,0.951,
577,-12.1883333333333,96.8288888888889,100.5,164.0,0.951,
578,-12.1883333333333,96.8288888888889,102.1,164.0,0.951,
579,-13.9377777777778,143.2025,105.9,82.0,0.951,
580,-13.9377777777778,143.2025,107.5,82.0,0.951,
581,-30.2563888888889,153.109166666667,104.1,8200.0,0.951,
582,-30.2563888888889,153.109166666667,105.5,24600.0,0.951,
583,-30.2563888888889,153.109166666667,106.3,24600.0,0.951,
584,-30.2563888888889,153.109166666667,107.1,328.0,0.951,
585,-30.2630555555556,153.118611111111,107.9,1640.0,0.951,
586,-38.2238888888889,143.529444444444,98.3,820.0,0.951,
587,-38.2238888888889,143.529444444444,104.7,16400.0,0.951,
588,-38.2238888888889,143.529444444444,106.3,16400.0,0.951,
589,-29.5441666666667,148.577222222222,97.1,41.0,0.951,
590,-29.5891666666667,148.4925,101.9,1640.0,0.951,
591,-29.5702777777778,148.544444444444,103.5,1640.0,0.951,
592,-33.3694444444444,116.193611111111,96.7,131.2,0.951,
593,-20.5216666666667,147.833055555556,90.1,410.0,0.951,
594,-20.5216666666667,147.833055555556,94.9,410.0,0.951,
595,-20.5241666666667,147.838611111111,103.7,41.0,0.951,
596,-20.5241666666667,147.838611111111,106.1,82.0,0.951,
597,-20.5241666666667,147.838611111111,107.7,82.0,0.951,
598,-20.5444444444444,147.791944444444,96.5,164.0,0.951,
599,-33.0780555555556,147.156388888889,88.9,82.0,0.951,
600,-33.0780555555556,147.156666666667,90.5,164.0,0.951,
601,-33.0780555555556,147.156388888889,92.1,164.0,0.951,
602,-29.0122222222222,134.755277777778,93.3,246.0,0.951,
603,-29.0116666666667,134.759166666667,98.1,41.0,0.951,
604,-29.0105555555556,134.759444444444,99.7,410.0,0.951,
605,-29.0122222222222,134.755277777778,101.3,246.0,0.951,
606,-29.0105555555556,134.759444444444,102.9,1312.0,0.951,
607,-29.0122222222222,134.755277777778,104.5,164.0,0.951,
608,-29.0116666666667,134.759166666667,106.1,82.0,0.951,
609,-29.0116666666667,134.759166666667,107.7,82.0,0.951,
610,-26.6952777777778,141.288055555556,105.1,41.0,0.951,
611,-15.4830555555556,145.195833333333,92.1,328.0,0.951,
612,-15.4830555555556,145.195833333333,93.7,328.0,0.951,
613,-15.4830555555556,145.195833333333,95.3,328.0,0.951,
614,-15.4730555555556,145.250833333333,103.3,164.0,0.951,
615,-15.4730555555556,145.250833333333,105.7,82.0,0.951,
616,-15.4730555555556,145.250833333333,107.3,82.0,0.951,
617,-31.6816666666667,149.838888888889,95.3,3280.0,0.951,
618,-31.8236111111111,149.719444444444,95.3,164.0,0.951,
619,-34.8191666666667,147.201944444444,99.1,32.8,0.951,
620,-34.8058333333333,147.196944444444,103.1,246.0,0.951,
621,-30.9391666666667,121.165555555556,92.3,246.0,0.951,
622,-35.9825,149.025555555556,96.1,73800.0,0.951,
623,-35.9825,149.025555555556,96.9,1640.0,0.951,
624,-35.9825,149.025555555556,97.7,82000.0,0.951,
625,-36.2188888888889,149.130833333333,90.5,246.0,0.951,
626,-36.2347222222222,149.140833333333,95.3,82.0,0.951,
627,-36.2358333333333,149.1275,106.5,246.0,0.951,
628,-31.2783333333333,149.279166666667,92.5,246.0,0.951,
629,-31.3216666666667,149.190277777778,99.5,492.0,0.951,
630,-31.2402777777778,149.304166666667,103.3,820.0,0.951,
631,-31.2402777777778,149.304166666667,104.1,820.0,0.951,
632,-35.6738888888889,139.651111111111,97.7,4920.0,0.951,
633,-30.9602777777778,148.391666666667,91.1,1640.0,0.951,
634,-30.9533333333333,148.390833333333,91.9,164.0,0.951,
635,-29.8813888888889,116.024722222222,101.9,32.8,0.951,
636,-29.8813888888889,116.024722222222,107.1,164.0,0.951,
637,-34.6433333333333,148.049444444444,102.9,246.0,0.951,
638,-34.6433333333333,148.049444444444,105.3,164.0,0.951,
639,-34.6433333333333,148.049444444444,107.7,164.0,0.951,
640,-29.1108333333333,153.258055555556,88.9,1640.0,0.951,
641,-23.1430555555556,113.767777777778,99.7,32.8,0.951,
642,-23.1413888888889,113.773888888889,102.1,32.8,0.951,
643,-21.8572222222222,143.259722222222,107.3,524.8,0.951,
644,-35.9944444444444,146.381111111111,90.9,246.0,0.951,
645,-35.9972222222222,146.388888888889,94.9,16.4,0.951,
646,-36.1855555555555,147.976666666667,95.7,328.0,0.951,
647,-36.1855555555555,147.976666666667,96.5,328.0,0.951,
648,-36.1855555555555,147.976666666667,98.1,328.0,0.951,
649,-36.1922222222222,147.910277777778,98.9,164.0,0.951,
650,-36.1855555555555,147.976666666667,99.7,328.0,0.951,
651,-21.4438888888889,119.673888888889,95.5,82.0,0.951,
652,-21.4438888888889,119.673888888889,97.9,82.0,0.951,
653,-21.4438888888889,119.673888888889,99.5,82.0,0.951,
654,-16.2438888888889,145.436944444444,99.1,49.2,0.951,
655,-33.6822222222222,136.921666666667,89.9,164.0,0.951,
656,-33.6822222222222,136.921666666667,93.9,164.0,0.951,
657,-33.8288888888889,148.697777777778,95.9,164.0,0.951,
658,-33.8291666666667,148.694722222222,99.5,82.0,0.951,
659,-33.8291666666667,148.694722222222,100.7,82.0,0.951,
660,-34.4530555555556,149.483888888889,103.7,164.0,0.951,
661,-34.4552777777778,149.441666666667,104.5,10.004,0.951,
662,-34.4530555555556,149.483888888889,106.1,164.0,0.951,
663,-34.4552777777778,149.441666666667,106.9,10.004,0.951,
664,-18.2038888888889,142.250277777778,105.9,82.0,0.951,
665,-18.2038888888889,142.250277777778,107.5,82.0,0.951,
666,-27.4288888888889,117.900555555556,102.9,32.8,0.951,
667,-27.4288888888889,117.900555555556,104.5,82.0,0.951,
668,-27.4288888888889,117.900555555556,106.1,82.0,0.951,
669,-27.4288888888889,117.900555555556,107.7,82.0,0.951,
670,-35.6677777777778,147.036388888889,91.1,164.0,0.951,
671,-35.6669444444444,147.036944444444,92.5,16.4,0.951,
672,-28.1116666666667,145.691944444444,96.5,164.0,0.951,
673,-28.0658333333333,145.687222222222,99.7,164.0,0.951,
674,-28.0658333333333,145.687222222222,101.3,164.0,0.951,
675,-28.0672222222222,145.685277777778,102.9,41.0,0.951,
676,-28.0658333333333,145.687222222222,104.5,49.2,0.951,
677,-28.0477777777778,145.701944444444,106.1,164.0,0.951,
678,-28.0477777777778,145.701944444444,107.7,164.0,0.951,
679,-23.4955555555556,148.843888888889,105.9,410.0,0.951,
680,-39.9155555555556,143.854444444444,97.3,328.0,0.951,
681,-39.9155555555556,143.854444444444,98.1,328.0,0.951,
682,-39.9155555555556,143.854444444444,98.9,328.0,0.951,
683,-39.9155555555556,143.854444444444,99.7,328.0,0.951,
684,-28.1338888888889,153.454444444444,104.1,1640.0,0.951,
685,-17.4002777777778,130.804444444444,106.1,16.4,0.951,
686,-16.2491666666667,145.322777777778,90.5,49.2,0.951,
687,-21.6955555555556,139.513055555556,96.5,49.2,0.951,
688,-27.1886111111111,151.268888888889,89.9,3280.0,0.951,
689,-27.1833333333333,151.263888888889,94.3,32.8,0.951,
690,-27.2066666666667,151.292777777778,95.9,246.0,0.951,
691,-27.0694444444444,151.269444444444,97.5,984.0,0.951,
692,-30.2772222222222,116.669166666667,104.5,410.0,0.951,
693,-30.2772222222222,116.669166666667,106.1,410.0,0.951,
694,-13.7511111111111,130.689444444444,106.1,82.0,0.951,
695,-13.7511111111111,130.689444444444,107.7,82.0,0.951,
696,-20.6552777777778,116.728055555556,99.3,82.0,0.951,
697,-20.6552777777778,116.728055555556,107.9,82.0,0.951,
698,-26.8922222222222,151.608055555556,104.1,164000.0,0.951,
699,-26.8922222222222,151.608055555556,105.7,164000.0,0.951,
700,-26.8922222222222,151.608055555556,107.3,164000.0,0.951,
701,-27.8986111111111,121.290277777778,101.9,32.8,0.951,
702,-9.58944444444444,143.768055555556,106.1,16.4,0.951,
703,-12.4144444444444,130.969166666667,94.5,24600.0,0.951,
704,-12.4558333333333,130.9325,97.7,24600.0,0.951,
705,-12.4144444444444,130.969166666667,100.1,27880.0,0.951,
706,-12.4144444444444,130.969166666667,100.9,29520.0,0.951,
707,-12.4144444444444,130.969166666667,102.5,31160.0,0.951,
708,-12.4144444444444,130.969166666667,103.3,31160.0,0.951,
709,-12.3738888888889,130.867777777778,104.1,24600.0,0.951,
710,-12.4144444444444,130.969166666667,104.9,27880.0,0.951,
711,-12.4144444444444,130.969166666667,105.7,31160.0,0.951,
712,-12.4144444444444,130.969166666667,107.3,31160.0,0.951,
713,-12.4575,130.835555555556,92.3,164.0,0.951,
714,-12.4813888888889,130.986666666667,90.7,164.0,0.951,
715,-12.3738888888889,130.867777777778,91.5,164.0,0.951,
716,-24.6194444444444,150.0525,90.5,164.0,0.951,
717,-24.6194444444444,150.0525,91.3,164.0,0.951,
718,-24.6194444444444,150.0525,92.1,164.0,0.951,
719,-29.4422222222222,151.850833333333,91.1,8200.0,0.951,
720,-25.9194444444444,113.534166666667,100.5,164.0,0.951,
721,-25.9194444444444,113.534166666667,103.7,164.0,0.951,
722,-25.9241666666667,113.543888888889,105.3,164.0,0.951,
723,-25.9241666666667,113.543888888889,107.5,164.0,0.951,
724,-35.5133333333333,145.005,99.3,3280.0,0.951,
725,-35.5133333333333,145.005,100.9,3280.0,0.951,
726,-35.6680555555556,144.909722222222,102.5,82000.0,0.951,
727,-35.6680555555556,144.909722222222,106.1,1640.0,0.951,
728,-17.3138888888889,123.641666666667,97.9,3280.0,0.951,
729,-17.3283333333333,123.651111111111,101.1,164.0,0.951,
730,-17.3130555555556,123.655555555556,102.7,164.0,0.951,
731,-17.3130555555556,123.655555555556,104.3,164.0,0.951,
732,-17.3022222222222,123.627222222222,105.9,328.0,0.951,
733,-17.3130555555556,123.655555555556,107.5,65.6,0.951,
734,-41.2105555555556,146.327777777778,96.1,5248.0,0.951,
735,-41.1627777777778,146.311944444444,98.9,11480.0,0.951,
736,-41.1627777777778,146.311944444444,98.9,11480.0,0.951,
737,-41.1630555555556,146.310833333333,101.3,3280.0,0.951,
738,-41.1933333333333,146.279444444445,104.7,3280.0,0.951,
739,-41.1627777777778,146.311944444444,107.7,11480.0,0.951,
740,-41.1627777777778,146.311944444444,107.7,11480.0,0.951,
741,-41.2108333333333,146.3275,100.5,1968.0,0.951,
742,-41.2108333333333,146.3275,102.1,1968.0,0.951,
743,-17.1269444444444,145.068888888889,91.7,164.0,0.951,
744,-17.1269444444444,145.068888888889,93.3,164.0,0.951,
745,-28.5847222222222,148.225,95.3,49.2,0.951,
746,-28.5847222222222,148.225,96.9,49.2,0.951,
747,-28.5847222222222,148.225,98.1,164.0,0.951,
748,-28.5577777777778,148.250277777778,107.3,82.0,0.951,
749,-21.7911111111111,146.970555555556,101.3,164.0,0.951,
750,-29.2711111111111,114.931666666667,105.1,164.0,0.951,
751,-29.2711111111111,114.931666666667,106.7,164.0,0.951,
752,-17.9413888888889,138.824166666667,107.7,16.4,0.951,
753,-30.3966666666667,152.688333333333,93.3,5248.0,0.951,
754,-32.3447222222222,148.381388888889,92.7,16400.0,0.951,
755,-32.2802777777778,148.553611111111,93.5,16400.0,0.951,
756,-32.2497222222222,148.602222222222,93.5,492.0,0.951,
757,-32.2530555555556,148.646666666667,94.3,3280.0,0.951,
758,-32.2461111111111,148.604722222222,90.3,164.0,0.951,
759,-32.2461111111111,148.604722222222,91.1,164.0,0.951,
760,-32.2366666666667,148.6775,95.9,1640.0,0.951,
761,-32.2372222222222,148.580555555556,100.5,32.8,0.951,
762,-20.2313888888889,140.141111111111,89.7,32.8,0.951,
763,-20.2313888888889,140.141111111111,91.3,32.8,0.951,
764,-20.2313888888889,140.141111111111,92.9,32.8,0.951,
765,-20.2313888888889,140.141111111111,94.5,32.8,0.951,
766,-28.1419444444444,140.867222222222,105.3,41.0,0.951,
767,-28.1419444444444,140.867222222222,106.9,41.0,0.951,
768,-32.0286111111111,149.398333333333,96.1,1640.0,0.951,
769,-22.5916666666667,148.340277777778,90.9,82.0,0.951,
770,-22.58,148.318333333333,91.7,262.4,0.951,
771,-22.58,148.318333333333,93.3,262.4,0.951,
772,-27.9261111111111,153.2,88.9,82.0,0.951,
773,-27.9261111111111,153.2,91.3,82.0,0.951,
774,-17.6083333333333,145.846388888889,103.3,82.0,0.951,
775,-21.2055555555556,148.003888888889,104.1,82.0,0.951,
776,-36.1377777777778,144.761388888889,104.7,8200.0,0.951,
777,-37.0111111111111,149.889722222222,103.9,1640.0,0.951,
778,-37.0111111111111,149.889722222222,104.7,492.0,0.951,
779,-37.0111111111111,149.889722222222,105.5,1640.0,0.951,
780,-37.0111111111111,149.889722222222,106.3,82.0,0.951,
781,-37.0111111111111,149.889722222222,107.1,1640.0,0.951,
782,-37.0111111111111,149.889722222222,107.9,82.0,0.951,
783,-25.385,151.123055555556,102.7,82.0,0.951,
784,-25.385,151.123888888889,104.3,82.0,0.951,
785,-19.7544444444444,120.672777777778,88.9,16.4,0.951,
786,-37.2766666666667,145.850277777778,97.3,164.0,0.951,
787,-37.2766666666667,145.850277777778,98.1,164.0,0.951,
788,-18.5147222222222,144.089722222222,93.7,16.4,0.951,
789,-18.5147222222222,144.089722222222,95.3,32.8,0.951,
790,-18.5147222222222,144.089722222222,96.9,32.8,0.951,
791,-17.5552777777778,133.544444444444,102.9,1312.0,0.951,
792,-33.585,134.969166666667,89.9,164.0,0.951,
793,-33.585,134.969166666667,93.9,164.0,0.951,
794,-23.4744444444444,148.151111111111,89.1,13120.0,0.951,
795,-23.4744444444444,148.151111111111,90.7,13120.0,0.951,
796,-23.5305555555556,148.154444444444,92.3,16.4,0.951,
797,-23.505,148.174722222222,93.1,410.0,0.951,
798,-23.4744444444444,148.151111111111,93.9,13120.0,0.951,
799,-23.4761111111111,148.150277777778,94.7,8200.0,0.951,
800,-23.4744444444444,148.151111111111,95.5,7380.0,0.951,
801,-29.4558333333333,151.605277777778,93.1,82.0,0.951,
802,-29.8322222222222,115.335,102.1,98.4,0.951,
803,-29.8322222222222,115.335,103.7,49.2,0.951,
804,-29.8180555555556,115.2775,107.7,82.0,0.951,
805,-26.2797222222222,132.131666666667,102.9,32.8,0.951,
806,-26.2797222222222,132.131666666667,106.1,16.4,0.951,
807,-20.44,140.713888888889,89.3,8.2,0.951,
808,-20.44,140.713888888889,90.5,8.2,0.951,
809,-20.4425,140.718055555556,100.5,82.0,0.951,
810,-26.6688888888889,143.269444444444,89.3,49.2,0.951,
811,-33.8625,121.892222222222,89.5,1968.0,0.951,
812,-33.875,121.894722222222,102.3,8200.0,0.951,
813,-33.8752777777778,121.894444444444,102.3,4100.0,0.951,
814,-33.875,121.894722222222,103.1,8200.0,0.951,
815,-33.8752777777778,121.894444444444,103.9,2296.0,0.951,
816,-33.875,121.894722222222,104.7,3280.0,0.951,
817,-33.875,121.894722222222,105.5,820.0,0.951,
818,-33.875,121.894722222222,106.3,3280.0,0.951,
819,-28.1602777777778,145.048055555556,104.9,49.2,0.951,
820,-36.7527777777778,145.588611111111,99.3,16.4,0.951,
821,-21.9294444444444,114.125277777778,95.7,82.0,0.951,
822,-21.9441666666667,114.130833333333,98.1,164.0,0.951,
823,-21.945,114.128888888889,98.9,164.0,0.951,
824,-21.945,114.128888888889,99.7,82.0,0.951,
825,-21.945,114.128888888889,102.9,82.0,0.951,
826,-21.9186111111111,114.121111111111,107.7,82.0,0.951,
827,-29.5719444444444,117.145277777778,102.5,41.0,0.951,
828,-29.5719444444444,117.145277777778,104.1,41.0,0.951,
829,-36.8708333333333,147.275833333333,94.1,1640.0,0.951,
830,-36.8708333333333,147.275833333333,100.5,1640.0,0.951,
831,-25.585,134.573333333333,102.9,65.6,0.951,
832,-25.585,134.573333333333,106.1,65.6,0.951,
833,-18.1902777777778,125.568055555556,102.9,82.0,0.951,
834,-18.1897222222222,125.565555555556,106.1,164.0,0.951,
835,-18.1897222222222,125.565555555556,107.7,164.0,0.951,
836,-37.3425,145.281944444444,97.3,164.0,0.951,
837,-37.3425,145.281944444444,98.1,164.0,0.951,
838,-37.3425,145.281944444444,98.9,164.0,0.951,
839,-18.5875,143.6025,103.7,16.4,0.951,
840,-18.5875,143.6025,105.3,16.4,0.951,
841,-18.5875,143.6025,106.9,32.8,0.951,
842,-32.1580555555556,152.376111111111,100.3,2624.0,0.951,
843,-32.2575,152.120555555556,101.5,16400.0,0.951,
844,-25.3180555555556,118.3425,102.1,49.2,0.951,
845,-38.6916666666667,146.145555555556,89.5,1640.0,0.951,
846,-38.1797222222222,145.120833333333,98.3,16.4,0.951,
847,-26.7638888888889,132.028055555556,106.1,16.4,0.951,
848,-32.0333333333333,115.770555555556,91.3,328.0,0.951,
849,-32.0333333333333,115.770555555556,107.9,1640.0,0.951,
850,-34.2341666666667,118.988888888889,104.9,164.0,0.951,
851,-12.0216666666667,135.573611111111,105.9,82.0,0.951,
852,-12.0241666666667,135.565833333333,106.7,49.2,0.951,
853,-12.0216666666667,135.573611111111,107.5,82.0,0.951,
854,-27.8927777777778,122.365,103.3,32.8,0.951,
855,-27.8927777777778,122.365,104.9,32.8,0.951,
856,-27.8927777777778,122.365,106.5,32.8,0.951,
857,-25.6047222222222,151.540277777778,91.5,1640.0,0.951,
858,-38.1736111111111,144.300277777778,89.3,410.0,0.951,
859,-38.1633333333333,144.603888888889,93.9,91840.0,0.951,
860,-38.1633333333333,144.603888888889,94.7,91840.0,0.951,
861,-38.1633333333333,144.603888888889,95.5,91840.0,0.951,
862,-38.1633333333333,144.603888888889,96.3,91840.0,0.951,
863,-38.1736111111111,144.300277777778,99.5,1312.0,0.951,
864,-43.1480555555556,146.938333333333,95.3,410.0,0.951,
865,-37.4105555555556,149.5475,96.9,164.0,0.951,
866,-41.1030555555556,146.862222222222,95.3,328.0,0.951,
867,-18.3022222222222,143.545,104.5,16.4,0.951,
868,-18.3022222222222,143.545,106.1,65.6,0.951,
869,-18.3022222222222,143.545,107.7,65.6,0.951,
870,-28.6819444444444,114.676944444444,94.9,16400.0,0.951,
871,-28.6838888888889,114.676111111111,96.5,49200.0,0.951,
872,-28.6838888888889,114.676111111111,98.1,49200.0,0.951,
873,-28.6819444444444,114.676944444444,98.9,16400.0,0.951,
874,-28.6819444444444,114.676944444444,99.7,16400.0,0.951,
875,-28.6819444444444,114.676944444444,101.3,16400.0,0.951,
876,-31.7119444444444,148.663611111111,98.9,164.0,0.951,
877,-31.7102777777778,148.6475,101.3,16.4,0.951,
878,-31.7102777777778,148.6475,103.7,164.0,0.951,
879,-24.9916666666667,151.961111111111,104.9,164.0,0.951,
880,-23.8686111111111,151.255555555556,91.9,1640.0,0.951,
881,-23.8686111111111,151.255277777778,93.5,1640.0,0.951,
882,-23.8686111111111,151.255277777778,94.3,328.0,0.951,
883,-23.8686111111111,151.255277777778,95.1,1640.0,0.951,
884,-23.8686111111111,151.255277777778,95.9,328.0,0.951,
885,-23.8686111111111,151.255277777778,96.7,328.0,0.951,
886,-23.8686111111111,151.255277777778,99.1,328.0,0.951,
887,-29.7438888888889,151.751111111111,89.1,49.2,0.951,
888,-29.7169444444444,151.691666666667,105.1,4920.0,0.951,
889,-29.7163888888889,151.6925,105.9,4920.0,0.951,
890,-29.7461111111111,151.751111111111,105.9,4920.0,0.951,
891,-29.7438888888889,151.751111111111,106.7,328.0,0.951,
892,-29.7172222222222,151.691111111111,107.5,4920.0,0.951,
893,-32.4169444444444,151.0775,99.1,16.4,0.951,
894,-32.4169444444444,151.0775,100.9,16.4,0.951,
895,-21.3580555555556,148.109444444444,91.7,410.0,0.951,
896,-21.3580555555556,148.109444444444,92.5,32.8,0.951,
897,-21.3580555555556,148.109444444444,93.3,32.8,0.951,
898,-21.3580555555556,148.109444444444,94.1,82.0,0.951,
899,-32.0077777777778,151.958333333333,99.3,164.0,0.951,
