,x,y
391,-1.1241396850216536,0.0
392,-1.1241396850216536,0.0
393,-1.124139678132431,0.0
394,-1.124139678132431,0.0
395,-1.1241396884662653,0.0
396,-1.1241396870884206,0.0
397,-1.1790030120539838,0.0
398,-1.386232512222849,0.0
399,-1.285781550205116,0.0
400,-1.3593190176962264,0.0
401,-1.5360862943395595,0.0
402,-1.5360862918821683,0.0
403,-1.5360862943395595,0.0
404,-1.105966425088879,0.0
405,-1.034415713574057,0.0
406,-1.0344157159852363,0.0
407,-1.034415709555425,0.0
408,-1.034415704197249,0.0
409,-1.0092977167874513,0.0
410,-1.0044975028601082,0.0
411,-1.0044975183815015,0.0
412,-1.0044975139468175,0.0
413,-1.0044975186278728,0.0
414,-1.016904647196155,0.0
415,-1.2215655088595678,0.0
416,-1.2216831799113914,0.0
417,-1.2216831799113914,0.0
418,-1.2216831880599124,0.0
419,-1.2216831880599124,0.0
420,-1.2216831962084338,0.0
421,-0.8645741399514085,0.0
422,-0.9606379372013242,0.0
423,-1.6679150603289699,0.0
424,-0.8268360058289015,0.0
425,0.2248484340921392,0.0
426,-0.15581931035506097,0.0
427,-0.18743506055085152,0.0
428,-0.17111143648354532,0.0
429,0.3333417878378611,0.0
430,-0.038623271511292814,0.0
431,-0.03862326504505374,0.0
432,-0.030898616691735117,0.0
433,-0.038623272050146096,0.0
434,-0.03862327797753205,0.0
435,-0.038698430916314246,0.0
436,-0.7491730992999411,0.0
437,-1.1241397028710043,0.0
438,-1.1241396944160487,0.0
439,-1.1241396831427748,0.0
440,-1.1241396859610933,0.0
441,-1.124139695355488,0.0
442,-1.1241396808881199,0.0
443,-1.1241396831427748,0.0
444,-1.124139677506138,0.0
445,-1.1241396831427748,0.0
446,-1.1241396803244563,0.0
447,-1.1241396718695014,0.0
448,-1.1241396808881199,0.0
449,-1.124139678132431,0.0
450,-1.124139682438195,0.0
451,-1.1241396870884206,0.0
452,-1.1241396808881199,0.0
453,-1.2431287421968578,0.0
454,-1.5360862932225634,0.0
455,-1.5360862943395595,0.0
456,-1.5360862887545792,0.0
457,-1.5360862918821683,0.0
458,-1.5360862869673853,0.0
459,-1.4070140959431356,0.0
460,-1.1018412427423228,0.0
461,-1.0344157111628778,0.0
462,-1.0344157087516987,0.0
463,-1.0344157059021233,0.0
464,-1.034415712234513,0.0
465,-1.0344157063405195,0.0
466,-1.0311784947050293,0.0
467,-1.005832130382801,0.0
468,-1.0044975060853327,0.0
469,-1.004497508101098,0.0
470,-1.004497508101098,0.0
471,-1.0046491613392778,0.0
472,-1.2171349013145503,0.0
473,-1.221683186207976,0.0
474,-1.221683183985652,0.0
475,-1.2216831880599124,0.0
476,-1.2216831936157224,0.0
477,-1.2216831880599124,0.0
478,-1.1193207721538208,0.0
479,-0.9606379411233054,0.0
480,-0.9606379379144117,0.0
481,-0.9606379293573618,0.0
482,-0.960637941479849,0.0
483,-0.8683944031977239,0.0
484,-1.838393169796246,0.0
485,-0.019383417593780452,0.0
486,-0.8077963738870989,0.0
487,0.6332357882983052,0.0
488,0.24004051169908755,0.0
489,-0.1925748860616101,0.0
490,-0.29647657714988856,0.0
491,0.39353036250615825,0.0
492,-0.0,0.0
493,-0.03004031911996663,0.0
494,-0.038623270074350784,0.0
495,-0.03862327560657767,0.0
496,-0.030040323217912415,0.0
